"CAMPAIGN_PERFORMANCE_REPORT (Apr 12, 2016-May 11, 2016)"
Day,Campaign ID,Campaign,Impressions,Clicks,Cost
2016-05-11,377915914,LICHL-Display,0,0,0
2016-04-12,377917954,LICHFL-(Display),0,0,0
2016-04-14,377917954,LICHFL-(Display),0,0,0
2016-04-15,377917954,LICHFL-(Display),0,0,0
2016-04-16,377917954,LICHFL-(Display),0,0,0
2016-04-17,377917954,LICHFL-(Display),0,0,0
2016-04-21,377917954,LICHFL-(Display),0,0,0
2016-04-22,377917954,LICHFL-(Display),0,0,0
2016-04-23,377917954,LICHFL-(Display),0,0,0
2016-04-24,377917954,LICHFL-(Display),0,0,0
2016-04-30,377917954,LICHFL-(Display),0,0,0
2016-05-06,377917954,LICHFL-(Display),0,0,0
2016-05-08,377917954,LICHFL-(Display),0,0,0
2016-05-10,377917954,LICHFL-(Display),0,0,0
2016-05-11,377917954,LICHFL-(Display),0,0,0
2016-04-12,380380114,Hindwarehome Video ( 15 Sec),0,0,0
2016-04-17,380380114,Hindwarehome Video ( 15 Sec),0,0,0
2016-04-18,380380114,Hindwarehome Video ( 15 Sec),0,0,0
2016-04-19,380380114,Hindwarehome Video ( 15 Sec),0,0,0
2016-04-22,380380114,Hindwarehome Video ( 15 Sec),0,0,0
2016-04-23,380380114,Hindwarehome Video ( 15 Sec),0,0,0
2016-04-27,380380114,Hindwarehome Video ( 15 Sec),0,0,0
2016-04-28,380380114,Hindwarehome Video ( 15 Sec),0,0,0
2016-04-29,380380114,Hindwarehome Video ( 15 Sec),0,0,0
2016-04-30,380380114,Hindwarehome Video ( 15 Sec),0,0,0
2016-05-01,380380114,Hindwarehome Video ( 15 Sec),0,0,0
2016-05-07,380380114,Hindwarehome Video ( 15 Sec),0,0,0
2016-05-08,380380114,Hindwarehome Video ( 15 Sec),0,0,0
2016-05-09,380380114,Hindwarehome Video ( 15 Sec),0,0,0
2016-05-11,380380114,Hindwarehome Video ( 15 Sec),0,0,0
2016-04-13,381641554,Hindware Video Campaign,0,0,0
2016-04-15,381641554,Hindware Video Campaign,0,0,0
2016-04-16,381641554,Hindware Video Campaign,0,0,0
2016-04-18,381641554,Hindware Video Campaign,0,0,0
2016-04-19,381641554,Hindware Video Campaign,0,0,0
2016-04-20,381641554,Hindware Video Campaign,0,0,0
2016-05-02,381641554,Hindware Video Campaign,0,0,0
2016-05-03,381641554,Hindware Video Campaign,0,0,0
2016-05-05,381641554,Hindware Video Campaign,0,0,0
2016-05-08,381641554,Hindware Video Campaign,0,0,0
2016-05-09,381641554,Hindware Video Campaign,0,0,0
2016-04-14,382431634,LICHFL ( REVISED),0,0,0
2016-04-15,382431634,LICHFL ( REVISED),0,0,0
2016-04-16,382431634,LICHFL ( REVISED),0,0,0
2016-04-18,382431634,LICHFL ( REVISED),0,0,0
2016-04-20,382431634,LICHFL ( REVISED),0,0,0
2016-04-21,382431634,LICHFL ( REVISED),0,0,0
2016-04-23,382431634,LICHFL ( REVISED),0,0,0
2016-04-24,382431634,LICHFL ( REVISED),0,0,0
2016-04-26,382431634,LICHFL ( REVISED),0,0,0
2016-04-27,382431634,LICHFL ( REVISED),0,0,0
2016-05-04,382431634,LICHFL ( REVISED),0,0,0
2016-05-07,382431634,LICHFL ( REVISED),0,0,0
2016-05-10,382431634,LICHFL ( REVISED),0,0,0
2016-04-12,382815034,Moonbow search(Revised),0,0,0
2016-04-17,382815034,Moonbow search(Revised),0,0,0
2016-04-19,382815034,Moonbow search(Revised),0,0,0
2016-04-23,382815034,Moonbow search(Revised),0,0,0
2016-04-24,382815034,Moonbow search(Revised),0,0,0
2016-04-25,382815034,Moonbow search(Revised),0,0,0
2016-04-29,382815034,Moonbow search(Revised),0,0,0
2016-04-30,382815034,Moonbow search(Revised),0,0,0
2016-05-01,382815034,Moonbow search(Revised),0,0,0
2016-05-02,382815034,Moonbow search(Revised),0,0,0
2016-05-05,382815034,Moonbow search(Revised),0,0,0
2016-04-12,382816714,Moonbow search(revised),0,0,0
2016-04-13,382816714,Moonbow search(revised),0,0,0
2016-04-15,382816714,Moonbow search(revised),0,0,0
2016-04-17,382816714,Moonbow search(revised),0,0,0
2016-04-18,382816714,Moonbow search(revised),0,0,0
2016-04-19,382816714,Moonbow search(revised),0,0,0
2016-04-21,382816714,Moonbow search(revised),0,0,0
2016-04-23,382816714,Moonbow search(revised),0,0,0
2016-04-24,382816714,Moonbow search(revised),0,0,0
2016-04-26,382816714,Moonbow search(revised),0,0,0
2016-04-27,382816714,Moonbow search(revised),0,0,0
2016-04-30,382816714,Moonbow search(revised),0,0,0
2016-05-01,382816714,Moonbow search(revised),0,0,0
2016-05-04,382816714,Moonbow search(revised),0,0,0
2016-05-11,382816714,Moonbow search(revised),0,0,0
2016-04-15,386105194,HindwareHomes video Ads.... ( 15 Sec),0,0,0
2016-04-17,386105194,HindwareHomes video Ads.... ( 15 Sec),0,0,0
2016-04-19,386105194,HindwareHomes video Ads.... ( 15 Sec),0,0,0
2016-04-20,386105194,HindwareHomes video Ads.... ( 15 Sec),0,0,0
2016-04-24,386105194,HindwareHomes video Ads.... ( 15 Sec),0,0,0
2016-04-26,386105194,HindwareHomes video Ads.... ( 15 Sec),0,0,0
2016-04-28,386105194,HindwareHomes video Ads.... ( 15 Sec),0,0,0
2016-04-30,386105194,HindwareHomes video Ads.... ( 15 Sec),0,0,0
2016-05-02,386105194,HindwareHomes video Ads.... ( 15 Sec),0,0,0
2016-05-03,386105194,HindwareHomes video Ads.... ( 15 Sec),0,0,0
2016-05-06,386105194,HindwareHomes video Ads.... ( 15 Sec),0,0,0
2016-05-08,386105194,HindwareHomes video Ads.... ( 15 Sec),0,0,0
2016-05-09,386105194,HindwareHomes video Ads.... ( 15 Sec),0,0,0
2016-05-10,386105194,HindwareHomes video Ads.... ( 15 Sec),0,0,0
2016-05-11,386105194,HindwareHomes video Ads.... ( 15 Sec),0,0,0
2016-04-12,390878914,TNT GDN,340884,68,528700750
2016-04-14,390878914,TNT GDN,341785,99,501386440
2016-04-16,390878914,TNT GDN,307664,54,501067570
2016-04-17,390878914,TNT GDN,352199,89,500589570
2016-04-18,390878914,TNT GDN,321946,54,526142640
2016-04-22,390878914,TNT GDN,0,0,0
2016-04-24,390878914,TNT GDN,0,0,0
2016-04-25,390878914,TNT GDN,0,0,0
2016-04-28,390878914,TNT GDN,0,0,0
2016-04-29,390878914,TNT GDN,0,0,0
2016-04-30,390878914,TNT GDN,0,0,0
2016-05-02,390878914,TNT GDN,0,0,0
2016-05-03,390878914,TNT GDN,0,0,0
2016-05-05,390878914,TNT GDN,0,0,0
2016-05-06,390878914,TNT GDN,0,0,0
2016-05-07,390878914,TNT GDN,0,0,0
2016-05-08,390878914,TNT GDN,0,0,0
2016-05-09,390878914,TNT GDN,0,0,0
2016-04-12,394914754,Hindware Rimless video promotion,36227,64,12135740000
2016-04-13,394914754,Hindware Rimless video promotion,1541,5,564150000
2016-04-14,394914754,Hindware Rimless video promotion,0,0,0
2016-04-18,394914754,Hindware Rimless video promotion,0,0,0
2016-04-23,394914754,Hindware Rimless video promotion,0,0,0
2016-04-25,394914754,Hindware Rimless video promotion,0,0,0
2016-04-26,394914754,Hindware Rimless video promotion,0,0,0
2016-04-27,394914754,Hindware Rimless video promotion,0,0,0
2016-04-28,394914754,Hindware Rimless video promotion,0,0,0
2016-05-01,394914754,Hindware Rimless video promotion,0,0,0
2016-05-02,394914754,Hindware Rimless video promotion,0,0,0
2016-05-03,394914754,Hindware Rimless video promotion,0,0,0
2016-05-04,394914754,Hindware Rimless video promotion,0,0,0
2016-05-05,394914754,Hindware Rimless video promotion,0,0,0
2016-05-07,394914754,Hindware Rimless video promotion,0,0,0
2016-05-11,394914754,Hindware Rimless video promotion,0,0,0
2016-04-12,395092114,Hindwarehome FAN ( Content Targeted),0,0,0
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),54874,90,19358310000
2016-04-17,395092114,Hindwarehome FAN ( Content Targeted),58340,85,19241180000
2016-04-19,395092114,Hindwarehome FAN ( Content Targeted),0,0,0
2016-04-21,395092114,Hindwarehome FAN ( Content Targeted),0,0,0
2016-04-23,395092114,Hindwarehome FAN ( Content Targeted),0,0,0
2016-04-25,395092114,Hindwarehome FAN ( Content Targeted),0,0,0
2016-04-26,395092114,Hindwarehome FAN ( Content Targeted),0,0,0
2016-04-28,395092114,Hindwarehome FAN ( Content Targeted),0,0,0
2016-04-29,395092114,Hindwarehome FAN ( Content Targeted),0,0,0
2016-05-03,395092114,Hindwarehome FAN ( Content Targeted),0,0,0
2016-05-07,395092114,Hindwarehome FAN ( Content Targeted),0,0,0
2016-04-12,401253394,Interplanetary Cruise #1461604492036,0,0,0
2016-04-13,401253394,Interplanetary Cruise #1461604492036,0,0,0
2016-04-15,401253394,Interplanetary Cruise #1461604492036,0,0,0
2016-04-17,401253394,Interplanetary Cruise #1461604492036,0,0,0
2016-04-21,401253394,Interplanetary Cruise #1461604492036,0,0,0
2016-04-23,401253394,Interplanetary Cruise #1461604492036,0,0,0
2016-04-24,401253394,Interplanetary Cruise #1461604492036,0,0,0
2016-04-26,401253394,Interplanetary Cruise #1461604492036,0,0,0
2016-04-29,401253394,Interplanetary Cruise #1461604492036,0,0,0
2016-04-30,401253394,Interplanetary Cruise #1461604492036,0,0,0
2016-05-02,401253394,Interplanetary Cruise #1461604492036,0,0,0
2016-05-03,401253394,Interplanetary Cruise #1461604492036,0,0,0
2016-05-04,401253394,Interplanetary Cruise #1461604492036,0,0,0
2016-05-05,401253394,Interplanetary Cruise #1461604492036,0,0,0
2016-05-11,401253394,Interplanetary Cruise #1461604492036,0,0,0
2016-04-13,401253514,Interplanetary Cruise banner #1461604492187,0,0,0
2016-04-15,401253514,Interplanetary Cruise banner #1461604492187,0,0,0
2016-04-19,401253514,Interplanetary Cruise banner #1461604492187,0,0,0
2016-04-24,401253514,Interplanetary Cruise banner #1461604492187,0,0,0
2016-04-26,401253514,Interplanetary Cruise banner #1461604492187,0,0,0
2016-05-01,401253514,Interplanetary Cruise banner #1461604492187,0,0,0
2016-05-02,401253514,Interplanetary Cruise banner #1461604492187,0,0,0
2016-05-03,401253514,Interplanetary Cruise banner #1461604492187,0,0,0
2016-05-06,401253514,Interplanetary Cruise banner #1461604492187,0,0,0
2016-05-07,401253514,Interplanetary Cruise banner #1461604492187,0,0,0
2016-05-09,401253514,Interplanetary Cruise banner #1461604492187,0,0,0
2016-05-10,401253514,Interplanetary Cruise banner #1461604492187,0,0,0
2016-04-12,401500834,Test Campaign,0,0,0
2016-04-14,401500834,Test Campaign,0,0,0
2016-04-18,401500834,Test Campaign,0,0,0
2016-04-22,401500834,Test Campaign,0,0,0
2016-04-23,401500834,Test Campaign,0,0,0
2016-04-25,401500834,Test Campaign,0,0,0
2016-04-26,401500834,Test Campaign,0,0,0
2016-04-27,401500834,Test Campaign,0,0,0
2016-04-28,401500834,Test Campaign,0,0,0
2016-05-01,401500834,Test Campaign,0,0,0
2016-05-04,401500834,Test Campaign,0,0,0
2016-05-07,401500834,Test Campaign,0,0,0
2016-05-08,401500834,Test Campaign,0,0,0
2016-05-11,401500834,Test Campaign,0,0,0
Total, --, --,2674315,981,113604200420
