"KEYWORDS_PERFORMANCE_REPORT (Jan 1, 2016-Nov 30, 2016)"
Day,Campaign ID,Campaign,Keyword ID,Keyword,Impressions,Clicks,Conversions,Cost
2016-02-20,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,24486214073,"+air +purifiers +comparison",1,0,0.0,0
2016-02-22,366284074,Moonbow Air purifier Launch ( Search),17885401,HEPA filters,1,0,0.0,0
2016-02-21,366284074,Moonbow Air purifier Launch ( Search),17346490,whole house air purifiers,1,0,0.0,0
2016-03-18,382816714,Moonbow search(revised),23386855388,plants for fresh air,2,0,0.0,0
2016-01-13,366284074,Moonbow Air purifier Launch ( Search),19977551,purifiers,200,0,0.0,0
2016-02-11,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,24486742193,"+rate +air +purifiers",4,0,0.0,0
2016-02-12,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,36645315091,"+consumer +report +air +purifier",3,1,0.0,23070000
2016-02-04,366284074,Moonbow Air purifier Launch ( Search),22717073,purifier air,5,0,0.0,0
2016-02-23,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,22976452296,"+ionizer +air +purifier",1,0,0.0,0
2016-03-12,382431634,LICHFL ( REVISED),12788029328,lic housing loan status,3,0,0.0,0
2016-03-02,377282074,LICHFL - Search campaign,41857940,affordable home loans,1,0,0.0,0
2016-03-15,382816714,Moonbow search(revised),37808363,electronic air filters,18,0,0.0,0
2016-02-29,377282074,LICHFL - Search campaign,14649981,home loan online,42,0,0.0,0
2016-02-13,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,22976451096,"+electronic +air +purifier",2,0,0.0,0
2016-01-12,363250354,Batman Delivery,64823631084,late night delivery delhi,17,2,0.0,39090000
2016-02-06,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,179380660,air purifier for house,1,0,0.0,0
2016-03-14,373628914,[S[Moonbow_Air Filter]: Generic,6049922716,air filter cleaner machine,1,0,0.0,0
2016-02-18,373628914,[S[Moonbow_Air Filter]: Generic,3057311982,air filter cleaning machine,7,0,0.0,0
2016-02-10,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,171095373,air purifier reviews,8,0,0.0,0
2016-01-20,366284074,Moonbow Air purifier Launch ( Search),16111521,ionic air cleaner,22,0,0.0,0
2016-02-12,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,23834173671,"+best +air +purifier +for +home",2,0,0.0,0
2016-03-10,366284074,Moonbow Air purifier Launch ( Search),308251760,air purifiers for homes,176,4,0.0,114120000
2016-03-11,377282074,LICHFL - Search campaign,10035840,refinance home loan,2,0,0.0,0
2016-03-13,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,24486735833,"+top +10 +air +purifiers",3,0,0.0,0
2016-01-25,366284074,Moonbow Air purifier Launch ( Search),17346450,ozone air purifier,1,0,0.0,0
2016-02-29,373628434,[S[Moonbow_Air Cleaner_Gen]: Generic,110769999,humidifier air cleaner,2,0,0.0,0
2016-01-15,366284074,Moonbow Air purifier Launch ( Search),17606190,honeywell air filters,1,0,0.0,0
2016-03-14,366284074,Moonbow Air purifier Launch ( Search),4837442130,air purifier with water,2,0,0.0,0
2016-01-23,366284074,Moonbow Air purifier Launch ( Search),986309593,air cleaner for dust,1,0,0.0,0
2016-01-24,363250354,Batman Delivery,304542282,late night delivery,1,0,0.0,0
2016-01-09,363250354,Batman Delivery,25759551,good food,68,1,0.0,23580000
2016-03-13,382431634,LICHFL ( REVISED),10791017969,lic home loan rate of interest,2,0,0.0,0
2016-03-12,377282074,LICHFL - Search campaign,20804362,housing financial assistance,3,0,0.0,0
2016-03-20,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,5130071174,which air purifier is best,2,0,0.0,0
2016-03-11,366284074,Moonbow Air purifier Launch ( Search),15011050,furnace filters,9,0,0.0,0
2016-03-12,382816714,Moonbow search(revised),22717513,air purifiers for smoke,6,0,0.0,0
2016-03-12,382431634,LICHFL ( REVISED),110691135,loans for property,11,0,0.0,0
2016-02-06,366284074,Moonbow Air purifier Launch ( Search),4837442130,air purifier with water,25,0,0.0,0
2016-03-10,382431634,LICHFL ( REVISED),290219124,home loans payment calculator,1,0,0.0,0
2016-01-26,363250354,Batman Delivery,82839007947,batman delivers delhi,1,1,0.0,410000
2016-02-17,366284074,Moonbow Air purifier Launch ( Search),2504534007,air purifier fan,1,0,0.0,0
2016-03-08,366284074,Moonbow Air purifier Launch ( Search),19356023387,best air purifier in india,1,0,0.0,0
2016-02-22,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,31277673095,"+industrial +air +purifiers",2,0,0.0,0
2016-03-01,366284074,Moonbow Air purifier Launch ( Search),12205490,hepa air filters,3,0,0.0,0
2016-03-22,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,31277304335,"+home +air +purification",5,0,0.0,0
2016-03-18,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,3232627603,air purifier without filter,1,0,0.0,0
2016-02-14,373628914,[S[Moonbow_Air Filter]: Generic,12593864611,fan with air filter,3,0,0.0,0
2016-02-14,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,1986497869,air purifier price,59,3,0.0,127820000
2016-02-15,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,13991886152,price of air purifier,2,0,0.0,0
2016-02-13,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,19687616183,"+blueair +air +purifier",4,0,0.0,0
2016-03-07,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,24452130113,"+car +air +purifier",1,0,0.0,0
2016-02-17,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,36645315091,"+consumer +report +air +purifier",1,0,0.0,0
2016-01-20,366284074,Moonbow Air purifier Launch ( Search),122497840,air purifier uv,1,0,0.0,0
2016-03-24,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,35320116952,"+air +purifier +technology",1,0,0.0,0
2016-03-12,382431634,LICHFL ( REVISED),128969677,monthly loan calculator,9,0,0.0,0
2016-03-12,382431634,LICHFL ( REVISED),41856040,home bank loans,7,0,0.0,0
2016-03-09,377282074,LICHFL - Search campaign,991496895,home finance ltd,4,0,0.0,0
2016-01-31,366284074,Moonbow Air purifier Launch ( Search),296625108,air purifier ioniser,1,0,0.0,0
2016-03-17,373628914,[S[Moonbow_Air Filter]: Generic,12593864611,fan with air filter,5,0,0.0,0
2016-03-18,382816714,Moonbow search(revised),17971811,allergy filters,3,0,0.0,0
2016-01-29,366284074,Moonbow Air purifier Launch ( Search),15416101,dust filter,3,0,0.0,0
2016-03-20,366284074,Moonbow Air purifier Launch ( Search),19977551,purifiers,156,2,0.0,62140000
2016-01-22,366284074,Moonbow Air purifier Launch ( Search),818341852,air purifiers for sale,1,0,0.0,0
2016-02-17,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,39122316571,"+air +purifiers +smoke",5,0,0.0,0
2016-02-04,366284074,Moonbow Air purifier Launch ( Search),72715973964,panasonic air purifier india,2,0,0.0,0
2016-01-27,366284074,Moonbow Air purifier Launch ( Search),114257215,room purifiers,17,0,0.0,0
2016-01-30,366284074,Moonbow Air purifier Launch ( Search),17878052,ionizer air purifier,1,0,0.0,0
2016-02-09,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,19687616183,"+blueair +air +purifier",9,0,0.0,0
2016-03-17,366284074,Moonbow Air purifier Launch ( Search),55632888,air filters hepa,3,0,0.0,0
2016-02-23,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,44679030,ionic purifiers,208,1,0.0,38460000
2016-02-07,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,22975954896,"+portable +air +purifiers",14,0,0.0,0
2016-02-08,373628434,[S[Moonbow_Air Cleaner_Gen]: Generic,10719710,honeywell air cleaner,8,0,0.0,0
2016-02-10,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,53149906,air purifier humidifier,1,0,0.0,0
2016-03-13,382431634,LICHFL ( REVISED),2550244965,online car finance approval,1,0,0.0,0
2016-02-11,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,1573968622,alen air purifier,3,0,0.0,0
2016-03-11,382431634,LICHFL ( REVISED),32533959215,cibil detect,1,0,0.0,0
2016-02-14,366284074,Moonbow Air purifier Launch ( Search),114257215,room purifiers,2,0,0.0,0
2016-02-25,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,35319041152,"+fan +and +air +purifier",1,0,0.0,0
2016-03-17,366284074,Moonbow Air purifier Launch ( Search),41815031,ozone air cleaners,3,0,0.0,0
2016-02-04,366284074,Moonbow Air purifier Launch ( Search),974138168,buy hepa air purifier,1,0,0.0,0
2016-03-11,382431634,LICHFL ( REVISED),27178031,home loan mortgage rates,1,0,0.0,0
2016-03-14,377282074,LICHFL - Search campaign,3515641309,housing finance schemes,2,0,0.0,0
2016-03-14,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,31276764215,"+electrostatic +air +purifiers",1,0,0.0,0
2016-03-13,382431634,LICHFL ( REVISED),12341552828,lowest home loan rates in india,1,0,0.0,0
2016-02-21,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,15386682,silent air purifier,1,0,0.0,0
2016-03-11,382431634,LICHFL ( REVISED),62154077283,www.cibil.com login,1,0,0.0,0
2016-02-17,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,25771867699,"+smoke +air +purifier",2,0,0.0,0
2016-02-29,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,661966105,air purifier and humidifier,2,0,0.0,0
2016-02-23,366284074,Moonbow Air purifier Launch ( Search),34554316781,ionizer air purifier india,3,1,0.0,14320000
2016-01-28,363250354,Batman Delivery,73510360042,midnight food delivery in gurgaon,2,0,0.0,0
2016-01-27,363250354,Batman Delivery,82106256372,night delivery gurgaon,1,0,0.0,0
2016-03-11,366284074,Moonbow Air purifier Launch ( Search),28221433,ozone air purifiers,4,0,0.0,0
2016-03-19,373628434,[S[Moonbow_Air Cleaner_Gen]: Generic,91822775,dust air filter,6,0,0.0,0
2016-03-12,382431634,LICHFL ( REVISED),41341840766,cibil commercial login,1,0,0.0,0
2016-03-11,382431634,LICHFL ( REVISED),62804252329,ideal cibil score,1,0,0.0,0
2016-03-17,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,19687524743,"+air +purifiers",9,0,0.0,0
2016-03-19,373628914,[S[Moonbow_Air Filter]: Generic,3057311982,air filter cleaning machine,1,0,0.0,0
2016-02-11,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,22976451096,"+electronic +air +purifier",1,0,0.0,0
2016-03-16,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,44679030,ionic purifiers,42,0,0.0,0
2016-01-06,363250354,Batman Delivery,28427108115,online food order in delhi,2,0,0.0,0
2016-03-04,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,316461699,air purifier for home,39,2,0.0,86880000
2016-03-11,377282074,LICHFL - Search campaign,10035630,home loan interest rates,12,1,1.0,28070000
2016-03-08,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,271787154,home air purification systems,1,0,0.0,0
2016-02-10,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,884612122,daikin air purifier,23,3,0.0,101230000
2016-03-05,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,15386812,home air purifiers,1,0,0.0,0
2016-02-28,366284074,Moonbow Air purifier Launch ( Search),17346590,ionic air purifiers,2,0,0.0,0
2016-03-15,382816714,Moonbow search(revised),17052651,air cleaning,1,0,0.0,0
2016-01-29,366284074,Moonbow Air purifier Launch ( Search),105602135,dust air cleaner,7,0,0.0,0
2016-03-02,377282074,LICHFL - Search campaign,360472889,bank housing loan,10,0,0.0,0
2016-02-10,366284074,Moonbow Air purifier Launch ( Search),114257215,room purifiers,7,0,0.0,0
2016-02-08,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,37787281,compact air purifier,1,0,0.0,0
2016-03-15,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,31277622455,"+mini +air +purifier",2,0,0.0,0
2016-02-02,366284074,Moonbow Air purifier Launch ( Search),55632888,air filters hepa,7,0,0.0,0
2016-02-23,373619314,[S[Moonbow_Air Purifier_Comp]: Competitor - Exact,4744192472,winix air purifier review,7,0,0.0,0
2016-03-06,366284074,Moonbow Air purifier Launch ( Search),957101068,water air purifier,7,0,0.0,0
2016-03-16,382816714,Moonbow search(revised),18527422513,aquasure water purifier price,11,0,0.0,0
2016-03-14,377282074,LICHFL - Search campaign,10035630,home loan interest rates,10,0,0.0,0
2016-02-18,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,58691972957,best purifier for allergies,6,0,0.0,0
2016-02-03,366284074,Moonbow Air purifier Launch ( Search),20283511,water jet,26,0,0.0,0
2016-03-17,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,13991886152,price of air purifier,1,0,0.0,0
2016-01-04,363250354,Batman Delivery,64823631084,late night delivery delhi,22,0,0.0,0
2016-02-29,377282074,LICHFL - Search campaign,30112031,finance house,1,0,0.0,0
2016-03-11,382431634,LICHFL ( REVISED),67853388566,cibil official site,1,0,0.0,0
2016-02-29,377282074,LICHFL - Search campaign,16343992,home loan quotes,1,0,0.0,0
2016-01-19,363250354,Batman Delivery,25759551,good food,58,1,0.0,18680000
2016-02-03,366284074,Moonbow Air purifier Launch ( Search),752873775,air purifier for smokers,2,0,0.0,0
2016-02-21,366284074,Moonbow Air purifier Launch ( Search),42036752902,hepa air purifier india,1,0,0.0,0
2016-01-28,366284074,Moonbow Air purifier Launch ( Search),47125371,breeze air purifier,6,0,0.0,0
2016-03-08,377282074,LICHFL - Search campaign,40266741,home finance company,3,0,0.0,0
2016-03-13,366284074,Moonbow Air purifier Launch ( Search),4837442130,air purifier with water,1,0,0.0,0
2016-01-28,366284074,Moonbow Air purifier Launch ( Search),60157332730,puri5,2,0,0.0,0
2016-02-16,366284074,Moonbow Air purifier Launch ( Search),957101068,water air purifier,58,1,0.0,41540000
2016-01-24,366284074,Moonbow Air purifier Launch ( Search),192622518,tabletop air purifier,1,0,0.0,0
2016-02-28,377282074,LICHFL - Search campaign,134537675,housing loan finance,5,0,0.0,0
2016-01-30,366284074,Moonbow Air purifier Launch ( Search),12205490,hepa air filters,1,0,0.0,0
2016-02-19,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,378313505,desktop air purifier,4,0,0.0,0
2016-02-27,377282074,LICHFL - Search campaign,30248250,housing loans,2,0,0.0,0
2016-02-29,366284074,Moonbow Air purifier Launch ( Search),1610600153,air cleaners for the home,1,0,0.0,0
2016-03-01,366284074,Moonbow Air purifier Launch ( Search),17878142,negative ion air purifier,2,0,0.0,0
2016-01-31,366284074,Moonbow Air purifier Launch ( Search),147776340,electric air purifier,1,0,0.0,0
2016-02-20,366284074,Moonbow Air purifier Launch ( Search),13812940,hepa filtration,1,0,0.0,0
2016-03-13,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,37946213326,smoke purifiers home,13,0,0.0,0
2016-03-05,366284074,Moonbow Air purifier Launch ( Search),1610600153,air cleaners for the home,2,0,0.0,0
2016-03-22,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,35319415192,"+shop +air +purifier",1,0,0.0,0
2016-01-26,366284074,Moonbow Air purifier Launch ( Search),20366143,air purifiers filters,7,0,0.0,0
2016-02-07,366284074,Moonbow Air purifier Launch ( Search),118415397,air purifiers home,21,0,0.0,0
2016-03-15,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,64524997822,"+quality +air +purifier",2,0,0.0,0
2016-02-29,377282074,LICHFL - Search campaign,19969253,home loan financing,6,0,0.0,0
2016-02-29,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,25910660912,"+air +purifier +sales",2,0,0.0,0
2016-02-15,366284074,Moonbow Air purifier Launch ( Search),1490209301,what is air purifier,1,0,0.0,0
2016-02-26,373628434,[S[Moonbow_Air Cleaner_Gen]: Generic,10719640,honeywell air cleaners,1,0,0.0,0
2016-02-28,377282074,LICHFL - Search campaign,3515641309,housing finance schemes,2,0,0.0,0
2016-03-13,377282074,LICHFL - Search campaign,1107745989,deewan housing finance,5,1,0.0,31610000
2016-03-20,382816714,Moonbow search(revised),11486690,hepa vacuum cleaners,1,0,0.0,0
2016-03-24,366284074,Moonbow Air purifier Launch ( Search),1057563549,air cleaner for home,1,0,0.0,0
2016-03-09,377282074,LICHFL - Search campaign,4351379449,housing financial services,3,0,0.0,0
2016-01-18,366284074,Moonbow Air purifier Launch ( Search),752873775,air purifier for smokers,2,0,0.0,0
2016-03-15,373628914,[S[Moonbow_Air Filter]: Generic,14623429020,air filter system for home,5,0,0.0,0
2016-02-16,366284074,Moonbow Air purifier Launch ( Search),176580204,review air purifiers,2,0,0.0,0
2016-02-08,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,1573968622,alen air purifier,3,0,0.0,0
2016-03-03,377282074,LICHFL - Search campaign,16343992,home loan quotes,3,0,0.0,0
2016-03-24,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,171095373,air purifier reviews,7,0,0.0,0
2016-01-23,366284074,Moonbow Air purifier Launch ( Search),41815031,ozone air cleaners,3,1,0.0,23570000
2016-03-09,377282074,LICHFL - Search campaign,100363661,home loan repayment,6,0,0.0,0
2016-03-22,382816714,Moonbow search(revised),37808363,electronic air filters,17,0,0.0,0
2016-03-13,377282074,LICHFL - Search campaign,100363821,housing loan interest rates,2,0,0.0,0
2016-01-21,366284074,Moonbow Air purifier Launch ( Search),20366143,air purifiers filters,1,0,0.0,0
2016-01-16,366284074,Moonbow Air purifier Launch ( Search),105602135,dust air cleaner,1,0,0.0,0
2016-01-08,363250354,Batman Delivery,82839007947,batman delivers delhi,2,1,0.0,20590000
2016-02-03,366284074,Moonbow Air purifier Launch ( Search),47644691,home filters,98,0,0.0,0
2016-02-10,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,22976451096,"+electronic +air +purifier",6,0,0.0,0
2016-02-03,366284074,Moonbow Air purifier Launch ( Search),53887807,home purifiers,31,0,0.0,0
2016-01-10,363250354,Batman Delivery,19714737940,midnight delivery in gurgaon,9,0,0.0,0
2016-03-12,382431634,LICHFL ( REVISED),31965723,mortgage calculator payments,1,0,0.0,0
2016-03-19,366284074,Moonbow Air purifier Launch ( Search),24739793,ac filters,1,0,0.0,0
2016-02-07,366284074,Moonbow Air purifier Launch ( Search),16111541,hepa air purifier,2,0,0.0,0
2016-03-06,377282074,LICHFL - Search campaign,762019075,finance for house,2,0,0.0,0
2016-03-12,382431634,LICHFL ( REVISED),7909675841,emi calculator for house loan,4,0,0.0,0
2016-01-08,363250354,Batman Delivery,304542282,late night delivery,12,0,0.0,0
2016-03-12,366284074,Moonbow Air purifier Launch ( Search),42036752902,hepa air purifier india,1,0,0.0,0
2016-02-05,366284074,Moonbow Air purifier Launch ( Search),25049380,air filtering systems,2,0,0.0,0
2016-02-15,366284074,Moonbow Air purifier Launch ( Search),1612423373,air cleaner for smoke,1,0,0.0,0
2016-03-12,382431634,LICHFL ( REVISED),2666047060,housing loan details,44,0,0.0,0
2016-02-13,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,39108527972,"+best +room +air +purifiers",1,0,0.0,0
2016-03-13,382431634,LICHFL ( REVISED),12296771,home mortgage rate calculator,1,0,0.0,0
2016-03-12,382431634,LICHFL ( REVISED),51854476634,lic housing finance plot loan,3,0,0.0,0
2016-03-06,366284074,Moonbow Air purifier Launch ( Search),37588600,air purifyer,1,0,0.0,0
2016-01-30,366284074,Moonbow Air purifier Launch ( Search),16111541,hepa air purifier,9,0,0.0,0
2016-02-11,366284074,Moonbow Air purifier Launch ( Search),176580204,review air purifiers,1,0,0.0,0
2016-02-08,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,19848064247,"+house +air +purifiers",2,0,0.0,0
2016-03-10,382431634,LICHFL ( REVISED),49097022444,lichfl home loan interest rates,5,1,0.0,28340000
2016-03-06,373628434,[S[Moonbow_Air Cleaner_Gen]: Generic,53899787,cheap air cleaner,1,0,0.0,0
2016-03-13,382431634,LICHFL ( REVISED),17096790,best home loan rates,1,0,0.0,0
2016-03-24,382816714,Moonbow search(revised),20366143,air purifiers filters,1,0,0.0,0
2016-01-12,363250354,Batman Delivery,87890453,food ordering online,2,0,0.0,0
2016-02-09,373628434,[S[Moonbow_Air Cleaner_Gen]: Generic,41819055679,electrostatic air cleaners for home,2,0,0.0,0
2016-02-23,366284074,Moonbow Air purifier Launch ( Search),114257215,room purifiers,23,0,0.0,0
2016-03-21,366284074,Moonbow Air purifier Launch ( Search),559963449,reviews air purifiers,1,0,0.0,0
2016-03-23,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,37946213326,smoke purifiers home,12,0,0.0,0
2016-03-07,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,37946213326,smoke purifiers home,5,0,0.0,0
2016-01-11,363250354,Batman Delivery,139293587532,midnight food gurgaon,1,0,0.0,0
2016-01-13,366284074,Moonbow Air purifier Launch ( Search),898246115,air filter machines,3,0,0.0,0
2016-02-17,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,24486733673,"+alpine +air +purifier",4,0,0.0,0
2016-02-04,366284074,Moonbow Air purifier Launch ( Search),26229597809,best air purifier india,51,0,0.0,0
2016-02-07,366284074,Moonbow Air purifier Launch ( Search),818341852,air purifiers for sale,2,0,0.0,0
2016-02-23,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,1094217722,natural air purifier,9,0,0.0,0
2016-02-02,366284074,Moonbow Air purifier Launch ( Search),24965183,air purifier home,5,0,0.0,0
2016-02-15,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,25910660912,"+air +purifier +sales",5,1,0.0,22790000
2016-03-07,377282074,LICHFL - Search campaign,10913421,home equity loan,2,0,0.0,0
2016-02-17,366284074,Moonbow Air purifier Launch ( Search),55632888,air filters hepa,2,0,0.0,0
2016-01-27,366284074,Moonbow Air purifier Launch ( Search),957101068,water air purifier,30,1,0.0,32150000
2016-02-28,373628434,[S[Moonbow_Air Cleaner_Gen]: Generic,53899787,cheap air cleaner,1,0,0.0,0
2016-03-02,366284074,Moonbow Air purifier Launch ( Search),51857348,hepa filter air purifier,2,0,0.0,0
2016-02-07,366284074,Moonbow Air purifier Launch ( Search),47125371,breeze air purifier,1,0,0.0,0
2016-01-19,366284074,Moonbow Air purifier Launch ( Search),17606190,honeywell air filters,2,0,0.0,0
2016-02-07,366284074,Moonbow Air purifier Launch ( Search),308251760,air purifiers for homes,3,0,0.0,0
2016-02-07,366284074,Moonbow Air purifier Launch ( Search),13812940,hepa filtration,3,1,0.0,45300000
2016-03-11,377282074,LICHFL - Search campaign,646707134,financial housing,16,1,0.0,5060000
2016-03-11,382431634,LICHFL ( REVISED),24753317945,lichfl home loan interest rate,4,0,0.0,0
2016-02-29,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,61766771821,best purifier for dust,6,0,0.0,0
2016-01-14,366284074,Moonbow Air purifier Launch ( Search),53903507,air cleaner systems,4,0,0.0,0
2016-01-14,366284074,Moonbow Air purifier Launch ( Search),1760778208,honeywell tower air purifier,1,0,0.0,0
2016-01-31,366284074,Moonbow Air purifier Launch ( Search),28333150,ionic air cleaners,20,0,0.0,0
2016-01-18,366284074,Moonbow Air purifier Launch ( Search),10653260,air purifier,490,1,0.0,33550000
2016-03-11,377282074,LICHFL - Search campaign,33277390,home loan repayments,1,0,0.0,0
2016-02-22,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,37786901,ionizer air purifier,9,0,0.0,0
2016-03-20,382816714,Moonbow search(revised),24965143,air filter manufacturer,1,0,0.0,0
2016-02-07,366284074,Moonbow Air purifier Launch ( Search),189993660,air humidifier purifier,6,0,0.0,0
2016-02-18,373628914,[S[Moonbow_Air Filter]: Generic,123457176,cheap air filters,164,1,0.0,35930000
2016-01-25,366284074,Moonbow Air purifier Launch ( Search),41325231,buy air purifiers,3,0,0.0,0
2016-03-12,382431634,LICHFL ( REVISED),10913311,loan,1488,21,0.0,420140000
2016-03-13,382431634,LICHFL ( REVISED),18521751,interest rates mortgage,10,0,0.0,0
2016-02-18,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,14586821,room air purifiers,1,0,0.0,0
2016-03-18,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,19848065807,"+home +air +purifiers",2,0,0.0,0
2016-02-26,373628914,[S[Moonbow_Air Filter]: Generic,54985728689,price of air filter for car,3,0,0.0,0
2016-01-10,363250354,Batman Delivery,141146152,food order,60,0,0.0,0
2016-02-16,366284074,Moonbow Air purifier Launch ( Search),91077576,air purifier cleaner,1,0,0.0,0
2016-02-22,373619314,[S[Moonbow_Air Purifier_Comp]: Competitor - Exact,36683096,air purifier hepa,3,0,0.0,0
2016-03-03,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,13452878283,hepa purifier reviews,74,1,0.0,28240000
2016-01-25,366284074,Moonbow Air purifier Launch ( Search),63682701,house air cleaner,9,0,0.0,0
2016-02-29,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,23922841016,"+air +purifiers +filters",2,0,0.0,0
2016-02-07,366284074,Moonbow Air purifier Launch ( Search),306597750,ionic pro,8,0,0.0,0
2016-03-19,366284074,Moonbow Air purifier Launch ( Search),22984711,activated carbon,23,0,0.0,0
2016-02-12,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,42560271,bionaire air purifier,8,0,0.0,0
2016-03-17,366284074,Moonbow Air purifier Launch ( Search),64736221,hepa purifier,1,0,0.0,0
2016-02-03,366284074,Moonbow Air purifier Launch ( Search),12166870,home air cleaners,15,0,0.0,0
2016-03-06,366284074,Moonbow Air purifier Launch ( Search),643830183,air purifier india,26,0,0.0,0
2016-03-12,366284074,Moonbow Air purifier Launch ( Search),12345070,air filter,3,0,0.0,0
2016-02-13,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,37793601,best air purifier,15,0,0.0,0
2016-03-22,366284074,Moonbow Air purifier Launch ( Search),15011040,furnace air filters,1,0,0.0,0
2016-01-17,366284074,Moonbow Air purifier Launch ( Search),10719630,hepa air cleaners,2,0,0.0,0
2016-02-28,366284074,Moonbow Air purifier Launch ( Search),135303539,air purifier machine,2,0,0.0,0
2016-02-20,366284074,Moonbow Air purifier Launch ( Search),12166870,home air cleaners,3,0,0.0,0
2016-01-30,366284074,Moonbow Air purifier Launch ( Search),24965083,air filter home,2,0,0.0,0
2016-03-23,382816714,Moonbow search(revised),2368719995,india water purifier,1,0,0.0,0
2016-01-04,363250354,Batman Delivery,79659868572,night delivery food gurgaon,2,0,0.0,0
2016-02-10,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,19809876241,"+daikin +air +purifier",45,2,0.0,42900000
2016-02-19,366284074,Moonbow Air purifier Launch ( Search),15788131,Keyword,79,0,0.0,0
2016-02-19,366284074,Moonbow Air purifier Launch ( Search),12205470,hepa filters,2,0,0.0,0
2016-03-23,366284074,Moonbow Air purifier Launch ( Search),108329243,buy hepa filter,1,0,0.0,0
2016-03-16,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,171095413,air purifier ionizer,8,0,0.0,0
2016-02-09,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,36645257131,"+ozone +ionizer +air +purifier",7,0,0.0,0
